timestamp,AccX,AccY,AccZ,AngX,AngY,AngZ,Q0,Q1,Q2,Q3
1745602279.3371217,5.128,1.982,7.867,3.587,-34.711,-133.011,0.3721,-0.26776,-0.1416,-0.87732
1745602279.3381236,5.128,1.982,7.867,3.73,-34.673,-133.116,0.3721,-0.26776,-0.1416,-0.87732
1745602279.3401194,5.296,1.973,8.03,3.856,-34.667,-133.226,0.3721,-0.26776,-0.1416,-0.87732
1745602279.3411229,5.296,1.973,8.03,3.983,-34.662,-133.341,0.3721,-0.26776,-0.1416,-0.87732
1745602279.3411229,5.42,1.69,8.188,4.092,-34.678,-133.44,0.3721,-0.26776,-0.1416,-0.87732
1745602279.342123,5.42,1.69,8.188,4.197,-34.689,-133.539,0.38651,-0.26004,-0.14932,-0.8721
1745602279.3652096,5.569,1.551,8.088,4.301,-34.717,-133.638,0.38651,-0.26004,-0.14932,-0.8721
1745602279.4062088,5.569,1.551,8.088,4.406,-34.744,-133.731,0.38651,-0.26004,-0.14932,-0.8721
1745602279.4072046,5.598,1.437,8.078,4.515,-34.766,-133.841,0.38651,-0.26004,-0.14932,-0.8721
1745602279.4072046,5.598,1.437,8.078,4.62,-34.788,-133.951,0.38651,-0.26004,-0.14932,-0.8721
1745602279.4857917,5.55,1.283,8.27,4.724,-34.799,-134.061,0.38651,-0.26004,-0.14932,-0.8721
1745602279.5151014,5.55,1.283,8.27,4.828,-34.805,-134.171,0.38651,-0.26004,-0.14932,-0.8721
1745602279.516101,5.612,1.523,8.317,4.922,-34.761,-134.269,0.38651,-0.26004,-0.14932,-0.8721
1745602279.5171003,5.612,1.523,8.317,5.01,-34.717,-134.368,0.38651,-0.26004,-0.14932,-0.8721
1745602279.5181003,5.459,1.341,8.346,5.103,-34.667,-134.462,0.38651,-0.26004,-0.14932,-0.8721
1745602279.5190961,5.459,1.341,8.346,5.191,-34.612,-134.555,0.38651,-0.26004,-0.14932,-0.8721
1745602279.5190961,5.085,1.245,8.432,5.273,-34.59,-134.643,0.38651,-0.26004,-0.14932,-0.8721
1745602279.5201,5.085,1.245,8.432,5.35,-34.563,-134.731,0.38651,-0.26004,-0.14932,-0.8721
1745602279.5211031,5.282,1.302,8.428,5.427,-34.568,-134.824,0.38651,-0.26004,-0.14932,-0.8721
1745602279.5221004,5.282,1.302,8.428,5.504,-34.574,-134.918,0.38651,-0.26004,-0.14932,-0.8721
1745602279.5230956,5.531,1.231,8.27,5.609,-34.547,-135.011,0.38651,-0.26004,-0.14932,-0.8721
1745602279.5230956,5.531,1.231,8.27,5.713,-34.514,-135.104,0.38651,-0.26004,-0.14932,-0.8721
1745602279.5461385,5.215,0.982,8.447,5.823,-34.464,-135.176,0.38651,-0.26004,-0.14932,-0.8721
1745602279.5471356,5.215,0.982,8.447,5.927,-34.409,-135.247,0.37738,-0.25467,-0.15787,-0.87616
1745602279.5491397,5.071,1.063,8.6,6.031,-34.382,-135.319,0.37738,-0.25467,-0.15787,-0.87616
1745602279.5501373,5.071,1.063,8.6,6.136,-34.354,-135.385,0.37738,-0.25467,-0.15787,-0.87616
1745602279.5759475,5.449,1.264,8.586,6.246,-34.305,-135.456,0.37738,-0.25467,-0.15787,-0.87616
1745602279.5769532,5.449,1.264,8.586,6.356,-34.261,-135.527,0.37738,-0.25467,-0.15787,-0.87616
1745602279.5779517,5.128,1.264,8.499,6.482,-34.184,-135.604,0.37738,-0.25467,-0.15787,-0.87616
1745602279.5789514,5.128,1.264,8.499,6.603,-34.107,-135.681,0.37738,-0.25467,-0.15787,-0.87616
1745602279.6061075,4.894,1.259,8.452,6.724,-34.052,-135.764,0.37738,-0.25467,-0.15787,-0.87616
1745602279.6519208,4.894,1.259,8.452,6.844,-34.003,-135.84,0.37738,-0.25467,-0.15787,-0.87616
1745602279.6519208,5.291,1.384,8.456,6.971,-33.959,-135.939,0.37738,-0.25467,-0.15787,-0.87616
1745602279.6529365,5.291,1.384,8.456,7.097,-33.909,-136.033,0.37738,-0.25467,-0.15787,-0.87616
1745602279.6659303,5.181,1.322,8.447,7.234,-33.821,-136.121,0.37738,-0.25467,-0.15787,-0.87616
1745602279.6659303,5.181,1.322,8.447,7.372,-33.728,-136.208,0.37738,-0.25467,-0.15787,-0.87616
1745602279.6669266,4.65,1.528,8.294,7.509,-33.64,-136.302,0.37738,-0.25467,-0.15787,-0.87616
1745602279.6679265,4.65,1.528,8.294,7.652,-33.547,-136.39,0.37738,-0.25467,-0.15787,-0.87616
1745602279.6956654,4.554,1.638,8.126,7.8,-33.486,-136.516,0.37738,-0.25467,-0.15787,-0.87616
1745602279.696683,4.554,1.638,8.126,7.949,-33.426,-136.637,0.37738,-0.25467,-0.15787,-0.87616
1745602279.697682,4.434,1.757,8.126,8.102,-33.36,-136.769,0.37738,-0.25467,-0.15787,-0.87616
1745602279.697682,4.434,1.757,8.126,8.251,-33.289,-136.906,0.37079,-0.24124,-0.16837,-0.88083
1745602279.725759,3.95,1.853,7.977,8.394,-33.212,-137.01,0.37079,-0.24124,-0.16837,-0.88083
1745602279.7779102,3.95,1.853,7.977,8.531,-33.129,-137.12,0.37079,-0.24124,-0.16837,-0.88083
1745602279.7787638,3.821,1.958,7.714,8.635,-33.085,-137.219,0.37079,-0.24124,-0.16837,-0.88083
1745602279.779768,3.821,1.958,7.714,8.745,-33.036,-137.313,0.37079,-0.24124,-0.16837,-0.88083
1745602279.78676,3.778,2.26,7.671,8.828,-33.03,-137.406,0.37079,-0.24124,-0.16837,-0.88083
1745602279.7877636,3.778,2.26,7.671,8.904,-33.025,-137.499,0.37079,-0.24124,-0.16837,-0.88083
1745602279.788766,3.697,2.404,7.815,8.948,-33.047,-137.571,0.37079,-0.24124,-0.16837,-0.88083
1745602279.7897568,3.697,2.404,7.815,8.998,-33.058,-137.648,0.37079,-0.24124,-0.16837,-0.88083
1745602279.816752,3.677,2.289,7.848,9.02,-33.113,-137.719,0.37079,-0.24124,-0.16837,-0.88083
1745602279.8187551,3.677,2.289,7.848,9.042,-33.168,-137.785,0.37079,-0.24124,-0.16837,-0.88083
1745602279.8187551,3.701,2.198,7.762,9.064,-33.267,-137.878,0.37079,-0.24124,-0.16837,-0.88083
1745602279.8207533,3.701,2.198,7.762,9.091,-33.365,-137.972,0.37079,-0.24124,-0.16837,-0.88083
1745602279.8468575,3.74,2.255,7.872,9.119,-33.508,-138.082,0.37079,-0.24124,-0.16837,-0.88083
1745602279.871857,3.74,2.255,7.872,9.152,-33.657,-138.197,0.37079,-0.24124,-0.16837,-0.88083
1745602279.8728507,3.898,2.318,7.59,9.196,-33.827,-138.329,0.36191,-0.24234,-0.17429,-0.88306
1745602279.8738494,3.898,2.318,7.59,9.24,-33.997,-138.461,0.36191,-0.24234,-0.17429,-0.88306
1745602279.905451,4.046,2.337,7.494,9.289,-34.211,-138.609,0.36191,-0.24234,-0.17429,-0.88306
1745602279.907461,4.046,2.337,7.494,9.333,-34.42,-138.757,0.36191,-0.24234,-0.17429,-0.88306
1745602279.9084516,4.108,2.15,7.887,9.388,-34.662,-138.911,0.36191,-0.24234,-0.17429,-0.88306
1745602279.90946,4.108,2.15,7.887,9.437,-34.909,-139.059,0.36191,-0.24234,-0.17429,-0.88306
1745602279.9358473,4.764,2.375,8.164,9.487,-35.178,-139.219,0.36191,-0.24234,-0.17429,-0.88306
1745602279.9368424,4.764,2.375,8.164,9.536,-35.447,-139.373,0.36191,-0.24234,-0.17429,-0.88306
1745602279.9378402,5.42,2.476,8.212,9.542,-35.684,-139.488,0.36191,-0.24234,-0.17429,-0.88306
1745602279.9388447,5.42,2.476,8.212,9.553,-35.925,-139.598,0.36191,-0.24234,-0.17429,-0.88306
1745602279.9661725,5.856,2.27,8.552,9.525,-36.134,-139.675,0.36191,-0.24234,-0.17429,-0.88306
1745602280.0031774,5.856,2.27,8.552,9.498,-36.348,-139.752,0.36191,-0.24234,-0.17429,-0.88306
1745602280.0041752,6.211,1.839,8.897,9.448,-36.568,-139.828,0.36191,-0.24234,-0.17429,-0.88306
1745602280.0041752,6.211,1.839,8.897,9.393,-36.788,-139.9,0.36191,-0.24234,-0.17429,-0.88306
1745602280.025171,6.953,1.58,9.366,9.333,-36.964,-139.971,0.36191,-0.24234,-0.17429,-0.88306
1745602280.025171,6.953,1.58,9.366,9.267,-37.145,-140.043,0.36191,-0.24234,-0.17429,-0.88306
1745602280.0261703,6.996,1.528,9.744,9.196,-37.194,-140.065,0.36191,-0.24234,-0.17429,-0.88306
1745602280.0261703,6.996,1.528,9.744,9.119,-37.249,-140.081,0.36191,-0.24234,-0.17429,-0.88306
1745602280.0551693,6.852,1.585,9.543,9.069,-37.222,-140.103,0.36191,-0.24234,-0.17429,-0.88306
1745602280.0561676,6.852,1.585,9.543,9.014,-37.194,-140.125,0.36191,-0.24234,-0.17429,-0.88306
1745602280.0561676,6.665,1.456,9.457,9.003,-37.145,-140.186,0.36191,-0.24234,-0.17429,-0.88306
1745602280.0571675,6.488,1.528,9.385,9.014,-37.084,-140.246,0.34525,-0.27319,-0.1781,-0.87997
1745602280.085174,6.488,1.528,9.385,9.042,-37.007,-140.317,0.34525,-0.27319,-0.1781,-0.87997
1745602280.1131792,6.273,1.762,9.136,9.08,-36.914,-140.389,0.34525,-0.27319,-0.1781,-0.87997
1745602280.1131792,6.273,1.762,9.136,9.135,-36.793,-140.449,0.34525,-0.27319,-0.1781,-0.87997
1745602280.1131792,5.708,1.805,8.519,9.218,-36.672,-140.521,0.34525,-0.27319,-0.1781,-0.87997
1745602280.1448956,5.708,1.805,8.519,9.327,-36.562,-140.609,0.34525,-0.27319,-0.1781,-0.87997
1745602280.1458957,5.435,1.858,7.992,9.465,-36.475,-140.724,0.34525,-0.27319,-0.1781,-0.87997
1745602280.1468964,5.435,1.858,7.992,9.624,-36.42,-140.861,0.34525,-0.27319,-0.1781,-0.87997
1745602280.1478953,5.186,1.729,7.628,9.789,-36.376,-141.01,0.34525,-0.27319,-0.1781,-0.87997
1745602280.1758947,5.186,1.729,7.628,9.97,-36.343,-141.169,0.34525,-0.27319,-0.1781,-0.87997
1745602280.1778953,4.736,1.623,6.991,10.162,-36.326,-141.339,0.34525,-0.27319,-0.1781,-0.87997
1745602280.178895,4.736,1.623,6.991,10.377,-36.321,-141.531,0.34525,-0.27319,-0.1781,-0.87997
1745602280.1798983,4.056,1.288,6.464,10.613,-36.337,-141.746,0.34525,-0.27319,-0.1781,-0.87997
1745602280.234893,4.056,1.288,6.464,10.86,-36.387,-141.982,0.34525,-0.27319,-0.1781,-0.87997
1745602280.2638948,3.376,0.881,5.607,11.118,-36.458,-142.234,0.34525,-0.27319,-0.1781,-0.87997
1745602280.264897,3.376,0.881,5.607,11.398,-36.562,-142.504,0.33459,-0.2648,-0.18784,-0.88461
1745602280.2658968,1.441,0.072,3.955,11.678,-36.694,-142.762,0.33459,-0.2648,-0.18784,-0.88461
1745602280.2668958,1.441,0.072,3.955,11.959,-36.848,-143.004,0.33459,-0.2648,-0.18784,-0.88461
1745602280.2678955,-2.705,-1.571,0.709,12.244,-37.09,-143.174,0.33459,-0.2648,-0.18784,-0.88461
1745602280.2678955,-2.705,-1.571,0.709,12.524,-37.408,-143.273,0.33459,-0.2648,-0.18784,-0.88461
1745602280.268898,-6.785,-4.779,-2.897,12.728,-37.837,-143.229,0.33459,-0.2648,-0.18784,-0.88461
1745602280.2949183,-6.785,-4.779,-2.897,12.821,-38.364,-143.026,0.33459,-0.2648,-0.18784,-0.88461
1745602280.2959008,-12.565,-8.854,-5.875,12.541,-38.963,-142.41,0.33459,-0.2648,-0.18784,-0.88461
1745602280.2959008,-50.259,-35.429,-23.501,11.569,-39.738,-141.059,0.33459,-0.2648,-0.18784,-0.88461
1745602280.2969089,-10.496,-12.938,-7.46,9.805,-41.094,-139.005,0.33459,-0.2648,-0.18784,-0.88461
1745602280.3256955,-10.496,-12.938,-7.46,7.251,-42.49,-136.34,0.33459,-0.2648,-0.18784,-0.88461
1745602280.3276947,-4.927,-19.714,-6.426,3.944,-43.451,-132.957,0.33459,-0.2648,-0.18784,-0.88461
1745602280.328698,-4.927,-19.714,-6.426,-0.06,-43.879,-128.908,0.33459,-0.2648,-0.18784,-0.88461
1745602280.3296947,-8.624,-25.034,-5.186,-4.916,-43.962,-124.03,0.33459,-0.2648,-0.18784,-0.88461
1745602280.3858185,-8.624,-25.034,-5.186,-10.525,-43.555,-118.422,0.33459,-0.2648,-0.18784,-0.88461
1745602280.437174,-4.228,-26.963,-4.195,-16.837,-42.951,-112.269,0.44403,-0.36096,-0.11588,-0.8118
1745602280.4378235,-4.228,-26.963,-4.195,-23.78,-42.001,-105.645,0.44403,-0.36096,-0.11588,-0.8118
1745602280.4378235,-0.101,-32.772,-4.219,-31.119,-40.435,-98.696,0.44403,-0.36096,-0.11588,-0.8118
1745602280.4388237,-0.101,-32.772,-4.219,-38.65,-38.128,-91.642,0.44403,-0.36096,-0.11588,-0.8118
1745602280.4398265,3.203,-48.262,-2.255,-45.961,-35.008,-84.65,0.44403,-0.36096,-0.11588,-0.8118
1745602280.4398265,3.203,-48.262,-2.255,-52.872,-31.031,-77.888,0.44403,-0.36096,-0.11588,-0.8118
1745602280.4398265,15.639,-59.807,0.287,-58.678,-26.472,-71.873,0.44403,-0.36096,-0.11588,-0.8118
1745602280.476827,15.639,-59.807,0.287,-63.474,-21.489,-66.495,0.44403,-0.36096,-0.11588,-0.8118
1745602280.477828,24.335,-60.185,1.35,-67.423,-16.809,-61.512,0.44403,-0.36096,-0.11588,-0.8118
1745602280.478828,24.335,-60.185,1.35,-70.697,-12.508,-56.722,0.44403,-0.36096,-0.11588,-0.8118
1745602280.47983,29.497,-58.624,9.251,-73.109,-8.454,-52.251,0.44403,-0.36096,-0.11588,-0.8118
1745602280.5058198,29.497,-58.624,9.251,-74.751,-4.73,-47.955,0.44403,-0.36096,-0.11588,-0.8118
1745602280.5528193,32.638,-51.456,14.576,-75.24,-1.071,-44.445,0.44403,-0.36096,-0.11588,-0.8118
1745602280.5541725,32.638,-51.456,14.576,-74.663,2.401,-41.605,0.44403,-0.36096,-0.11588,-0.8118
1745602280.5548162,35.616,-42.392,13.872,-73.378,6.224,-39.567,0.44403,-0.36096,-0.11588,-0.8118
1745602280.5548162,35.616,-42.392,13.872,-71.444,10.377,-38.249,0.44403,-0.36096,-0.11588,-0.8118
1745602280.5561733,23.841,-33.016,14.164,-69.395,14.848,-37.117,0.44403,-0.36096,-0.11588,-0.8118
1745602280.556823,23.841,-33.016,14.164,-67.236,19.655,-36.14,0.80298,-0.48801,0.29248,-0.17722
1745602280.556823,13.216,-28.299,17.099,-65.012,24.423,-34.514,0.80298,-0.48801,0.29248,-0.17722
1745602280.5951421,13.216,-28.299,17.099,-62.628,29.141,-32.195,0.80298,-0.48801,0.29248,-0.17722
1745602280.597146,12.105,-25.872,16.319,-59.914,33.712,-29.268,0.80298,-0.48801,0.29248,-0.17722
1745602280.5981388,12.105,-25.872,16.319,-56.761,38.101,-25.642,0.80298,-0.48801,0.29248,-0.17722
1745602280.5991447,10.602,-23.597,13.657,-53.355,42.495,-21.599,0.80298,-0.48801,0.29248,-0.17722
1745602280.6261349,10.602,-23.597,13.657,-49.57,46.879,-17.012,0.80298,-0.48801,0.29248,-0.17722
1745602280.6781335,7.523,-21.476,11.42,-45.049,50.911,-11.404,0.80298,-0.48801,0.29248,-0.17722
1745602280.6791415,7.523,-21.476,11.42,-39.617,54.514,-4.592,0.80298,-0.48801,0.29248,-0.17722
1745602280.6801398,9.577,-21.95,10.4,-33.03,57.36,3.406,0.80298,-0.48801,0.29248,-0.17722
1745602280.6851408,9.577,-21.95,10.4,-25.417,59.343,12.475,0.80298,-0.48801,0.29248,-0.17722
1745602280.6851408,13.408,-20.389,8.538,-17.177,60.595,21.945,0.80298,-0.48801,0.29248,-0.17722
1745602280.6861408,13.408,-20.389,8.538,-8.701,61.111,31.437,0.80298,-0.48801,0.29248,-0.17722
1745602280.6871378,11.123,-14.466,3.797,-0.659,60.903,40.303,0.80298,-0.48801,0.29248,-0.17722
1745602280.7451317,11.123,-14.466,3.797,6.575,60.101,48.186,0.80298,-0.48801,0.29248,-0.17722
1745602280.7581344,8.552,-9.069,0.302,12.755,58.634,54.805,0.80298,-0.48801,0.29248,-0.17722
1745602280.7591317,8.552,-9.069,0.302,17.77,56.656,60.051,0.80298,-0.48801,0.29248,-0.17722
1745602280.760135,15.347,-6.862,-0.431,21.572,54.399,63.847,0.80298,-0.48801,0.29248,-0.17722
1745602280.760135,15.347,-6.862,-0.431,24.351,51.971,66.368,0.80298,-0.48801,0.29248,-0.17722
1745602280.7611315,12.838,-3.136,-0.029,26.516,49.763,68.093,0.80298,-0.48801,0.29248,-0.17722
1745602280.762133,12.838,-3.136,-0.029,28.224,47.807,69.153,0.80298,-0.48801,0.29248,-0.17722
1745602280.762133,9.012,1.762,-0.986,29.504,45.95,69.681,0.78616,-0.03076,0.44705,0.42551
1745602280.775136,9.012,1.762,-0.986,30.416,44.209,69.736,0.78616,-0.03076,0.44705,0.42551
1745602280.775136,9.567,5.138,-0.192,31.064,42.671,69.571,0.78616,-0.03076,0.44705,0.42551
1745602280.7761302,9.567,5.138,-0.192,31.465,41.336,69.203,0.78616,-0.03076,0.44705,0.42551
1745602280.7761302,6.091,6.728,-0.977,31.811,40.281,68.857,0.78616,-0.03076,0.44705,0.42551
1745602280.8351436,6.091,6.728,-0.977,32.097,39.512,68.527,0.78616,-0.03076,0.44705,0.42551
1745602280.8361437,1.853,7.752,-1.978,32.267,38.815,68.148,0.78616,-0.03076,0.44705,0.42551
1745602280.8371427,1.853,7.752,-1.978,32.316,38.194,67.72,0.78616,-0.03076,0.44705,0.42551
1745602280.838144,1.346,8.183,-1.259,32.157,37.546,67.099,0.78616,-0.03076,0.44705,0.42551
1745602280.867138,1.346,8.183,-1.259,32.563,36.958,67.011,0.78616,-0.03076,0.44705,0.42551
1745602280.9173195,-0.488,7.125,0.431,33.613,36.497,67.56,0.78616,-0.03076,0.44705,0.42551
1745602280.9183197,-0.488,7.125,0.431,34.525,36.068,68.022,0.78616,-0.03076,0.44705,0.42551
1745602280.9193234,-1.575,7.882,1.326,35.272,35.64,68.406,0.78616,-0.03076,0.44705,0.42551
1745602280.9203246,-1.575,7.882,1.326,35.848,35.211,68.725,0.78616,-0.03076,0.44705,0.42551
1745602280.9213247,-2.274,6.943,3.084,36.354,34.92,69.17,0.78616,-0.03076,0.44705,0.42551
1745602280.9213247,-2.274,6.943,3.084,36.771,34.75,69.736,0.78616,-0.03076,0.44705,0.42551
1745602280.922329,-4.295,6.388,4.985,37.145,34.645,70.384,0.78616,-0.03076,0.44705,0.42551
1745602280.9561298,-4.295,6.388,4.985,37.463,34.596,71.098,0.78616,-0.03076,0.44705,0.42551
1745602280.9571261,-4.946,6.1,5.918,37.672,34.525,71.79,0.78967,0.08557,0.40796,0.45004
1745602280.9581258,-4.946,6.1,5.918,37.776,34.437,72.444,0.78967,0.08557,0.40796,0.45004
1745602280.959126,-5.315,5.325,6.483,37.804,34.36,73.054,0.78967,0.08557,0.40796,0.45004
1745602280.9856496,-5.315,5.325,6.483,37.755,34.299,73.614,0.78967,0.08557,0.40796,0.45004
1745602281.0376477,-5.483,4.865,7.221,37.683,34.239,74.163,0.78967,0.08557,0.40796,0.45004
1745602281.038651,-5.483,4.865,7.221,37.584,34.178,74.696,0.78967,0.08557,0.40796,0.45004
1745602281.038651,-6.431,4.587,7.867,37.485,34.118,75.223,0.78967,0.08557,0.40796,0.45004
1745602281.0396483,-6.431,4.587,7.867,37.392,34.069,75.74,0.78967,0.08557,0.40796,0.45004
1745602281.0406497,-6.694,4.913,7.949,37.277,33.975,76.196,0.78967,0.08557,0.40796,0.45004
1745602281.0406497,-6.694,4.913,7.949,37.145,33.838,76.602,0.78967,0.08557,0.40796,0.45004
1745602281.0416477,-5.804,4.017,7.944,36.991,33.673,76.965,0.78967,0.08557,0.40796,0.45004
1745602281.0764213,-5.804,4.017,7.944,36.81,33.475,77.294,0.78967,0.08557,0.40796,0.45004
1745602281.0772877,-5.444,4.664,7.882,36.645,33.311,77.657,0.78967,0.08557,0.40796,0.45004
1745602281.0782878,-5.444,4.664,7.882,36.502,33.173,78.069,0.78967,0.08557,0.40796,0.45004
1745602281.0796351,-5.286,4.539,7.977,36.365,33.019,78.475,0.78967,0.08557,0.40796,0.45004
1745602281.1069221,-5.286,4.539,7.977,36.244,32.849,78.882,0.78967,0.08557,0.40796,0.45004
1745602281.1359198,-3.883,4.142,7.896,36.107,32.657,79.228,0.78967,0.08557,0.40796,0.45004
1745602281.1379185,-3.883,4.142,7.896,35.947,32.437,79.514,0.78967,0.08557,0.40796,0.45004
1745602281.1389203,-3.673,4.314,7.709,35.782,32.234,79.75,0.75723,0.05786,0.39374,0.51782
1745602281.1399214,-3.673,4.314,7.709,35.607,32.053,79.942,0.75723,0.05786,0.39374,0.51782
1745602281.1409228,-3.701,4.549,7.661,35.431,31.888,80.107,0.75723,0.05786,0.39374,0.51782
1745602281.141919,-3.701,4.549,7.661,35.255,31.729,80.25,0.75723,0.05786,0.39374,0.51782
1745602281.1439116,-3.96,4.956,7.762,35.107,31.591,80.414,0.75723,0.05786,0.39374,0.51782
1745602281.195244,-3.96,4.956,7.762,34.98,31.476,80.612,0.75723,0.05786,0.39374,0.51782
1745602281.1972368,-3.438,4.903,8.011,34.865,31.382,80.826,0.75723,0.05786,0.39374,0.51782
1745602281.1982374,-3.438,4.903,8.011,34.761,31.306,81.057,0.75723,0.05786,0.39374,0.51782
1745602281.1992376,-3.644,4.41,8.126,34.656,31.245,81.266,0.75723,0.05786,0.39374,0.51782
1745602281.2260754,-3.644,4.41,8.126,34.557,31.196,81.458,0.75723,0.05786,0.39374,0.51782
1745602281.2730737,-4.046,4.583,7.719,34.415,31.091,81.568,0.75723,0.05786,0.39374,0.51782
1745602281.2740774,-4.046,4.583,7.719,34.272,30.981,81.667,0.75723,0.05786,0.39374,0.51782
1745602281.2750783,-4.061,4.659,7.628,34.107,30.866,81.727,0.75723,0.05786,0.39374,0.51782
1745602281.2750783,-4.061,4.659,7.628,33.942,30.751,81.788,0.75723,0.05786,0.39374,0.51782
1745602281.2760754,-3.917,4.745,7.791,33.788,30.668,81.881,0.75723,0.05786,0.39374,0.51782
1745602281.2770784,-3.917,4.745,7.791,33.64,30.586,81.974,0.74734,0.04587,0.37482,0.5466
1745602281.2770784,-3.955,4.401,7.863,33.497,30.58,82.084,0.74734,0.04587,0.37482,0.5466
1745602281.3159177,-3.955,4.401,7.863,33.354,30.575,82.194,0.74734,0.04587,0.37482,0.5466
1745602281.3169186,-4.166,4.319,7.796,33.212,30.635,82.304,0.74734,0.04587,0.37482,0.5466
1745602281.3179176,-4.166,4.319,7.796,33.074,30.701,82.414,0.74734,0.04587,0.37482,0.5466
1745602281.318911,-4.659,4.453,7.685,32.921,30.762,82.507,0.74734,0.04587,0.37482,0.5466
1745602281.3455944,-4.659,4.453,7.685,32.772,30.828,82.601,0.74734,0.04587,0.37482,0.5466
1745602281.392589,-4.276,4.367,7.714,32.629,30.888,82.678,0.74734,0.04587,0.37482,0.5466
1745602281.3935866,-4.276,4.367,7.714,32.487,30.954,82.755,0.74734,0.04587,0.37482,0.5466
1745602281.3935866,-4.319,4.199,7.652,32.344,31.053,82.831,0.74734,0.04587,0.37482,0.5466
1745602281.3945982,-4.319,4.199,7.652,32.201,31.152,82.903,0.74734,0.04587,0.37482,0.5466
1745602281.3945982,-4.712,4.166,7.556,32.047,31.234,82.936,0.74734,0.04587,0.37482,0.5466
1745602281.3955946,-4.712,4.166,7.556,31.893,31.322,82.963,0.74734,0.04587,0.37482,0.5466
1745602281.3965929,-4.424,4.003,7.518,31.734,31.382,82.941,0.74734,0.04587,0.37482,0.5466
1745602281.4372354,-4.424,4.003,7.518,31.569,31.448,82.914,0.74734,0.04587,0.37482,0.5466
1745602281.4382405,-4.439,3.912,7.614,31.399,31.536,82.864,0.74734,0.04587,0.37482,0.5466
1745602281.4392288,-4.439,3.912,7.614,31.229,31.624,82.804,0.74734,0.04587,0.37482,0.5466
1745602281.4402258,-4.961,3.974,7.57,31.064,31.718,82.744,0.74734,0.04587,0.37482,0.5466
1745602281.4658763,-4.961,3.974,7.57,30.905,31.811,82.672,0.74384,0.01929,0.36786,0.55759
1745602281.5218754,-4.985,3.764,7.537,30.729,31.877,82.562,0.74384,0.01929,0.36786,0.55759
1745602281.5228734,-4.985,3.764,7.537,30.558,31.943,82.441,0.74384,0.01929,0.36786,0.55759
1745602281.523871,-5.148,3.788,7.341,30.383,31.992,82.288,0.74384,0.01929,0.36786,0.55759
