timestamp,AccX,AccY,AccZ,AngX,AngY,AngZ,AsX,AsY,AsZ,Q0,Q1,Q2,Q3
1746383802.6932406,2.619,-0.441,9.586,-1.445,-12.118,-53.069,0.88889,-0.05557,-0.08585,-0.44644
1746383802.6932406,2.361,-0.311,9.807,-1.522,-12.036,-53.053,0.88889,-0.05557,-0.08585,-0.44644
1746383802.6932406,2.361,-0.311,9.807,-1.599,-11.959,-53.036,0.88889,-0.05557,-0.08585,-0.44644
1746383802.6945891,2.131,-0.417,9.749,-1.642,-11.942,-52.998,0.88889,-0.05557,-0.08585,-0.44644
1746383802.742529,2.131,-0.417,9.749,-1.692,-11.926,-52.96,0.88889,-0.05557,-0.08585,-0.44644
1746383802.7974353,1.901,-0.833,9.515,-1.659,-12.019,-52.916,0.88889,-0.05557,-0.08585,-0.44644
1746383802.7984529,1.901,-0.833,9.515,-1.631,-12.112,-52.883,0.88889,-0.05557,-0.08585,-0.44644
1746383802.7994587,2.198,-0.522,9.591,-1.582,-12.211,-52.861,0.88889,-0.05557,-0.08585,-0.44644
1746383802.8014548,2.198,-0.522,9.591,-1.533,-12.305,-52.839,0.88889,-0.05557,-0.08585,-0.44644
1746383802.8014548,2.294,-0.326,9.697,-1.538,-12.376,-52.833,0.88889,-0.05557,-0.08585,-0.44644
1746383802.80246,2.294,-0.326,9.697,-1.549,-12.448,-52.828,0.88889,-0.05557,-0.08585,-0.44644
1746383802.8034534,2.26,-0.383,9.677,-1.615,-12.431,-52.85,0.88889,-0.05557,-0.08585,-0.44644
1746383802.8325858,2.26,-0.383,9.677,-1.681,-12.415,-52.872,0.88889,-0.05557,-0.08585,-0.44644
1746383802.8335848,2.356,-0.536,9.481,-1.747,-12.398,-52.888,0.88889,-0.05557,-0.08585,-0.44644
1746383802.8345873,2.356,-0.536,9.481,-1.813,-12.382,-52.91,0.88889,-0.05557,-0.08585,-0.44644
1746383802.835585,2.5,-0.431,9.481,-1.846,-12.376,-52.916,0.88889,-0.05557,-0.08585,-0.44644
1746383802.8628075,2.5,-0.431,9.481,-1.879,-12.371,-52.927,0.88889,-0.05557,-0.08585,-0.44644
1746383802.8834665,2.37,-0.268,9.716,-1.928,-12.376,-52.932,0.88889,-0.05557,-0.08585,-0.44644
1746383802.8844736,2.37,-0.268,9.716,-1.983,-12.387,-52.943,0.88889,-0.05557,-0.08585,-0.44644
